Field Name:,Period,HaulID,StartLatitude,StartLongitude,FishID,Species,SamplingApproach,FishLength,LenMeasType,FishWeight,Sex,MaturityScale (2),MaturityStage (2),Age,AgeSource,AgePrepMet,AgeID,letter,OvaryID,OvaryWeight,OvaryWeightMethod,SubSampleVol,Notes,Screening,method
IEO,4,Pelacus0322-0010,43.35,-8.74,38,MAC,R,40.6,1,487,F,5,Cb,,O,NP,P10-038      ,M,M152,44.1,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,39,MAC,R,37.4,1,388,F,5,Cb,,O,NP,P10-039      ,M,M153,28.3,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,40,MAC,R,38.5,1,434,M,5,Cb,,O,NP,P10-040      ,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,41,MAC,R,42.5,1,604,F,5,Cb,,O,NP,P10-041      ,M,M154,62.6,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,42,MAC,R,39,1,430,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,43,MAC,R,39.4,1,416,F,5,Cb,,O,NP,P10-043      ,M,M155,15.8,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,44,MAC,R,38.4,1,408,F,5,Cb,,O,NP,P10-044      ,M,M156,30.4,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,45,MAC,R,39.1,1,381,F,4,Ca,,O,NP,P10-045      ,M,M157,28.7,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,46,MAC,R,38.2,1,370,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,47,MAC,R,41.4,1,550,F,4,Ca,,O,NP,P10-047      ,M,M158,66.8,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,48,MAC,R,38,1,397,F,5,Cb,,O,NP,P10-048      ,M,M159,17.4,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,49,MAC,R,38.9,1,420,F,5,Cb,,O,NP,P10-049      ,M,M160,32.9,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,50,MAC,R,36.4,1,336,F,4,Ca,,O,NP,P10-050      ,M,M161,36.2,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,51,MAC,R,37.9,1,352,F,5,Cb,,O,NP,P10-051      ,M,M162,18.6,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,52,MAC,R,40.5,1,468,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,53,MAC,R,37,1,362,M,4,Ca,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,54,MAC,R,38.8,1,405,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,55,MAC,R,42,1,469,M,4,Ca,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,56,MAC,R,38.8,1,416,F,5,Cb,,O,NP,P10-056      ,M,M163,18.8,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,57,MAC,R,37.5,1,351,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,58,MAC,R,39,1,373,F,5,Cb,,O,NP,P10-058      ,M,M164,7.2,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,59,MAC,R,40,1,456,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,60,MAC,R,38.6,1,385,F,5,Cb,,O,NP,P10-060      ,M,M165,16.9,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,61,MAC,R,36.7,1,360,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,62,MAC,R,38.2,1,370,F,5,Cb,,O,NP,P10-062      ,M,M166,21.4,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,63,MAC,R,41.2,1,503,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,64,MAC,R,38,1,381,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,65,MAC,R,40.5,1,526,F,5,Cb,,O,NP,P10-065      ,M,M167,40.3,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,66,MAC,R,35.7,1,343,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,67,MAC,R,38.8,1,376,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,68,MAC,R,41.2,1,480,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,69,MAC,R,37.3,1,349,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,70,MAC,R,39.4,1,407,F,5,Cb,,O,NP,P10-070      ,M,M168,15,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,71,MAC,R,39.1,1,398,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,72,MAC,R,37.6,1,382,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,73,MAC,R,39.8,1,441,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,74,MAC,R,38,1,368,F,5,Cb,,O,NP,P10-074      ,M,M169,31.4,Fresh,2x25 and 2x100,,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,75,MAC,R,39.3,1,421,F,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,76,MAC,R,39.4,1,450,F,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,77,MAC,R,39.5,1,401,M,4,Ca,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,78,MAC,R,40,1,477,F,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,79,MAC,R,38.5,1,400,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,80,MAC,R,37.1,1,342,M,6,Da,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,81,MAC,R,38.8,1,453,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,82,MAC,R,36.2,1,354,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,83,MAC,R,39,1,440,F,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,84,MAC,R,37.9,1,394,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,85,MAC,R,35.1,1,332,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,86,MAC,R,39.6,1,433,M,4,Ca,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,87,MAC,R,40.2,1,427,F,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,88,MAC,R,38.1,1,373,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,89,MAC,R,40.4,1,456,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,90,MAC,R,36.9,1,375,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,91,MAC,R,38.7,1,433,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,92,MAC,R,38.3,1,389,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,93,MAC,R,37.2,1,365,F,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,94,MAC,R,40.6,1,544,F,4,Ca,,O,NP,P10-094      ,M,M170,74.9,Fresh,2x100,Without subsamples a and b.,Y,
IEO,4,Pelacus0322-0010,43.35,-8.74,95,MAC,R,40,1,548,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,96,MAC,R,39.5,1,433,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,97,MAC,R,39.7,1,445,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,98,MAC,R,36.4,1,341,M,4,Ca,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,99,MAC,R,38.9,1,419,M,5,Cb,,O,,,,,,,,,,
IEO,4,Pelacus0322-0010,43.35,-8.74,100,MAC,R,42.5,1,514,M,4,Ca,,O,,,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,1,MAC,R,37.9,1,374,M,5,Cb,,O,NP,P14-001      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,2,MAC,R,36.2,1,335,M,5,Cb,,O,NP,P14-002      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,3,MAC,R,38.7,1,424,M,5,Cb,,O,NP,P14-003      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,4,MAC,R,38.1,1,390,M,5,Cb,,O,NP,P14-004      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,5,MAC,R,29.5,1,194,M,6,Da,,O,NP,P14-005      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,6,MAC,R,37,1,355,M,5,Cb,,O,NP,P14-006      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,7,MAC,R,39.8,1,401,M,5,Cb,,O,NP,P14-007      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,8,MAC,R,39.4,1,445,F,5,Cb,,O,NP,P14-008      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,9,MAC,R,38.2,1,381,M,6,Da,,O,NP,P14-009      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,10,MAC,R,37.1,1,337,F,5,Cb,,O,NP,P14-010      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,11,MAC,R,39.2,1,396,M,5,Cb,,O,NP,P14-011      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,12,MAC,R,38.2,1,371,M,5,Cb,,O,NP,P14-012      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,13,MAC,R,38.8,1,425,F,5,Cb,,O,NP,P14-013      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,14,MAC,R,36.3,1,326,M,5,Cb,,O,NP,P14-014      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,15,MAC,R,39.3,1,413,M,5,Cb,,O,NP,P14-015      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,16,MAC,R,38.6,1,385,M,5,Cb,,O,NP,P14-016      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,17,MAC,R,38.9,1,398,F,5,Cb,,O,NP,P14-017      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,18,MAC,R,38.6,1,376,M,5,Cb,,O,NP,P14-018      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,19,MAC,R,35.4,1,284,M,5,Cb,,O,NP,P14-019      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,20,MAC,R,39.8,1,401,M,5,Cb,,O,NP,P14-020      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,21,MAC,R,39.4,1,411,F,5,Cb,,O,NP,P14-021      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,22,MAC,R,39.3,1,403,F,5,Cb,,O,NP,P14-022      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,23,MAC,R,38.6,1,391,M,5,Cb,,O,NP,P14-023      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,24,MAC,R,38.2,1,397,F,4,Ca,,O,NP,P14-024      ,M,M171,35.2,Fresh,2x100,Without subsamples a and b.,Y,
IEO,4,Pelacus0322-0014,43.93,-8,25,MAC,R,38.3,1,377,M,5,Cb,,O,NP,P14-025      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,26,MAC,R,38,1,361,M,5,Cb,,O,NP,P14-026      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,27,MAC,R,37.5,1,319,M,5,Cb,,O,NP,P14-027      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,28,MAC,R,37.9,1,373,F,5,Cb,,O,NP,P14-028      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,29,MAC,R,29.3,1,169,M,6,Da,,O,NP,P14-029      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,30,MAC,R,38.2,1,410,M,5,Cb,,O,NP,P14-030      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,31,MAC,R,39.6,1,403,F,5,Cb,,O,NP,P14-031      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,32,MAC,R,40,1,389,M,5,Cb,,O,NP,P14-032      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,33,MAC,R,39.4,1,419,M,5,Cb,,O,NP,P14-033      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,34,MAC,R,39.6,1,433,M,5,Cb,,O,NP,P14-034      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,35,MAC,R,37.3,1,357,F,5,Cb,,O,NP,P14-035      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,36,MAC,R,39.3,1,462,M,5,Cb,,O,NP,P14-036      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,37,MAC,R,37.5,1,333,M,5,Cb,,O,NP,P14-037      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,38,MAC,R,39.4,1,424,M,5,Cb,,O,NP,P14-038      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,39,MAC,R,34.9,1,292,M,5,Cb,,O,NP,P14-039      ,,,,,,,,
IEO,4,Pelacus0322-0014,43.93,-8,40,MAC,R,40,1,444,M,5,Cb,,O,NP,P14-040      ,,,,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,1,MAC,R,28.6,1,235,F,3,Bb,,O,NP,J03-001      ,M,M172,9.2,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,2,MAC,R,30.3,1,225,F,2,Ba,,O,NP,J03-002      ,M,M173,1.6,Fixed,0x25 and 0x100,Without subsample tubes. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,3,MAC,R,29.8,1,242,F,3,Bb,,O,NP,J03-003      ,M,M174,16.6,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,4,MAC,R,29.8,1,234,M,2,Ba,,O,NP,J03-004      ,,,2,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,5,MAC,R,29.5,1,208,F,6,Da,,O,NP,J03-005      ,M,M175,2.3,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,6,MAC,R,31.1,1,252,M,6,Da,,O,NP,J03-006      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,7,MAC,R,30.6,1,246,M,5,Cb,,O,NP,J03-007      ,,,5,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,8,MAC,R,29.7,1,225,F,6,Da,,O,NP,J03-008      ,M,M176,1.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,9,MAC,R,27.8,1,268,F,5,Cb,,O,NP,J03-009      ,M,M177,20.6,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,10,MAC,R,28.4,1,183,M,1,A,,O,NP,J03-010      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,11,MAC,R,30.6,1,235,M,1,A,,O,NP,J03-011      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,12,MAC,R,29.2,1,232,F,5,Cb,,O,NP,J03-012      ,M,M178,9.8,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,13,MAC,R,28.8,1,195,F,6,Da,,O,NP,J03-013      ,M,M179,1.6,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,14,MAC,R,29.9,1,213,F,2,Ba,,O,NP,J03-014      ,M,M180,2.1,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,15,MAC,R,29.2,1,191,F,2,Ba,,O,NP,J03-015      ,M,M181,1.5,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,16,MAC,R,30,1,262,M,6,Da,,O,NP,J03-016      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,17,MAC,R,29,1,212,M,5,Cb,,O,NP,J03-017      ,,,3,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,18,MAC,R,37,1,317,F,5,Cb,,O,NP,J03-018      ,M,M182,7.1,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,19,MAC,R,29,1,208,M,1,A,,O,NP,J03-019      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,20,MAC,R,30,1,227,F,6,Da,,O,NP,J03-020      ,M,M183,1.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,21,MAC,R,35.9,1,360,M,4,Ca,,O,NP,J03-021      ,,,16,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,22,MAC,R,30.3,1,221,M,6,Da,,O,NP,J03-022      ,,,2,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,23,MAC,R,40.7,1,410,M,5,Cb,,O,NP,J03-023      ,,,6,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,24,MAC,R,31.6,1,251,F,5,Cb,,O,NP,J03-024      ,M,M184,4.4,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,25,MAC,R,31,1,254,F,5,Cb,,O,NP,J03-025      ,M,M185,2.8,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,26,MAC,R,29,1,195,F,6,Da,,O,NP,J03-026      ,M,M186,1.8,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,27,MAC,R,30.5,1,245,F,6,Da,,O,NP,J03-027      ,M,M187,2.7,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,28,MAC,R,29.2,1,191,F,5,Cb,,O,NP,J03-028      ,M,M188,2.3,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,29,MAC,R,28.3,1,185,M,5,Cb,,O,NP,J03-029      ,,,3,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,30,MAC,R,31.4,1,232,F,6,Da,,O,NP,J03-030      ,M,M189,1.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,31,MAC,R,30.2,1,235,F,5,Cb,,O,NP,J03-031      ,M,M190,1.8,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,32,MAC,R,30.6,1,229,M,6,Da,,O,NP,J03-032      ,,,2,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,33,MAC,R,29.5,1,194,F,5,Cb,,O,NP,J03-033      ,M,M191,3.2,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,34,MAC,R,29.8,1,220,M,6,Da,,O,NP,J03-034      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,35,MAC,R,28.9,1,201,M,6,Da,,O,NP,J03-035      ,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,36,MAC,R,29.1,1,199,M,3,Bb,,O,NP,J03-036      ,,,6,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,37,MAC,R,30.7,1,235,F,5,Cb,,O,NP,J03-037      ,M,M192,1.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,38,MAC,R,30.2,1,253,F,5,Cb,,O,NP,J03-038      ,M,M193,5.7,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,39,MAC,R,30.7,1,243,M,5,Cb,,O,NP,J03-039      ,,,4,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,40,MAC,R,40.5,1,416,M,6,Da,,O,NP,J03-040      ,,,3,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,41,MAC,R,27.3,1,189,F,2,Ba,,O,NP,J03-041      ,M,M194,1.6,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,42,MAC,R,31.2,1,249,F,5,Cb,,O,NP,J03-042      ,M,M195,2.1,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,43,MAC,R,29.2,1,232,F,3,Bb,,O,NP,J03-043      ,M,M196,22.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,44,MAC,R,29.6,1,217,F,2,Ba,,O,NP,J03-044      ,M,M197,2.1,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,45,MAC,R,30.3,1,238,M,6,Da,,O,,,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,46,MAC,R,34.7,1,302,M,6,Da,,O,,,,,2,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,47,MAC,R,39,1,415,M,3,Bb,,O,,,,,16,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,48,MAC,R,30.2,1,255,M,3,Bb,,O,,,,,12,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,49,MAC,R,30.7,1,249,M,6,Da,,O,,,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,50,MAC,R,29.9,1,219,F,5,Cb,,O,NP,J03-050      ,M,M198,3.3,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,51,MAC,R,30,1,215,F,2,Ba,,O,NP,J03-051      ,M,M199,1.7,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,52,MAC,R,29.9,1,231,F,6,Da,,O,NP,J03-052      ,M,M200,1.7,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,53,MAC,R,29.2,1,216,M,5,Cb,,O,,,,,5,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,54,MAC,R,30,1,192,M,1,A,,O,,,,,1,,,,,
IEO,4,Jureva0422-0003,43.78,-6.91,55,MAC,R,30.4,1,221,F,6,Da,,O,NP,J03-055      ,M,M201,1.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,56,MAC,R,31.2,1,269,F,3,Bb,,O,NP,J03-056      ,M,M202,19.8,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,57,MAC,R,29.5,1,211,F,6,Da,,O,NP,J03-057      ,M,M203,1.9,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
IEO,4,Jureva0422-0003,43.78,-6.91,58,MAC,R,29,1,204,F,6,Da,,O,NP,J03-058      ,M,M204,2.2,Fixed,2x100,Without subsamples a and b. OvaryWeight calculated from fixed ovary weight as OvaryWeight = 0.32502 + 0.97323 x fixed_ovary_weight.,Y,
